Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,49,1.260556,1.266882,6.567307,2.839758,0.443895,2.412029,1.271476,0.36728,1.897031,1736.858086,526268,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,72,5.549774,2.658231,8.619272,3.023657,1.835451,3.023657,2.58,0.938737,1.17196,2761.053973,3683246,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,73,11.419886,3.813168,32.19027,15.351228,0.743907,9.065262,5.775885,0.138491,1.569502,1824.071038,5007075,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,98,58.609602,8.638522,29.714602,9.190618,6.377112,9.190618,8.457427,0.83414,1.086692,3333.165105,46957630,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,116,3.049463,1.970456,7.647021,2.689794,1.133716,2.990355,1.555172,0.655313,1.922845,1803.302865,1321821,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_14_.nd2,135,6.976739,2.980446,10.805829,3.268142,2.134772,4.102471,2.841148,0.750838,1.443949,2658.915325,4459001,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,5,3.145149,2.001132,7.151676,2.014867,1.560971,2.9652,1.279274,0.772744,2.317878,2764.32672,2089831,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,8,5.940837,2.750292,8.834197,3.029417,1.96105,3.029417,2.706497,0.956585,1.119313,3089.619748,4411977,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,10,41.040866,7.228752,24.647111,7.943949,5.166305,7.943949,6.693604,0.848974,1.186797,3181.881399,31389260,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,19,2.579355,1.812219,5.839655,2.032782,1.268879,2.032782,1.706528,0.950488,1.19118,2385.566129,1479051,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,32,2.346381,1.72844,5.824817,2.20054,1.066275,2.20054,1.43964,0.869048,1.528535,2115.06383,1192896,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,33,52.851816,8.203232,27.078267,9.007528,5.867516,9.007528,7.90036,0.905791,1.140142,2983.446316,37901702,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,35,5.167031,2.56493,8.467298,3.15476,1.637852,3.15476,2.362899,0.905652,1.335122,2942.466989,3654544,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_14_.nd2,42,7.426046,3.07492,9.905219,3.485341,2.130651,3.485341,2.7735,0.951129,1.256658,3037.721008,5422332,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,9,6.31942,2.836571,10.692221,3.581793,1.764318,4.329717,2.050365,0.694626,2.111682,2084.430546,3166250,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,14,6.344381,2.842168,8.971334,3.062067,2.071928,3.062067,2.709,0.99057,1.130331,2714.891803,4140210,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,15,24.46227,5.58089,17.784547,5.793622,4.222276,5.793622,5.491846,0.971899,1.05495,3111.329762,18294619,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,38,93.805317,10.928707,37.912716,12.424745,7.549879,12.424745,10.466241,0.820101,1.187126,3064.204541,69091684,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,59,17.431448,4.711094,17.784547,5.974758,2.917515,7.085731,3.741,0.69256,1.894074,2334.501432,9781561,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,84,7.413566,3.072335,10.519263,3.641825,2.035673,3.641825,2.788303,0.841911,1.306108,1604.118406,2858539,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,85,2.175811,1.66443,5.68768,2.088246,1.041932,2.088246,1.553166,0.845202,1.344509,1808.231358,945705,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,90,4.056244,2.272569,8.374673,2.665685,1.521652,3.20307,2.015419,0.726772,1.589283,1671.963077,1630164,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,102,2.587676,1.815139,8.04974,3.221658,0.803212,3.357231,1.256944,0.501829,2.670948,1665.950161,1036221,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,104,3.573655,2.133101,8.63411,3.200442,1.116613,3.008138,2.047669,0.602403,1.469055,1755.187427,1507706,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,107,4.110327,2.287669,7.301105,2.410423,1.705231,2.410423,2.193,0.968967,1.099144,2643.17004,2611452,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,122,28.439469,6.017496,22.147914,7.026496,4.047461,7.248794,5.40412,0.728561,1.341346,2080.124195,14219729,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,130,3.066104,1.975825,6.617965,2.429896,1.261826,2.429896,1.746028,0.879727,1.391671,2169.48711,1598912,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,135,2.957938,1.940661,7.11331,2.230556,1.326099,2.677911,1.548,0.734608,1.729917,1780.472574,1265916,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,156,25.13207,5.656779,18.202104,6.191961,4.058822,6.191961,5.437118,0.953224,1.138832,3242.307565,19586780,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_15_.nd2,157,3.727584,2.178556,7.214626,2.572937,1.448766,2.572937,1.95862,0.899932,1.313648,1796.972098,1610087,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,2,5.15871,2.562864,8.252373,3.040788,1.696504,3.040788,2.253682,0.951904,1.349254,2843.194355,3525561,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,3,10.81665,3.71109,11.700293,4.001064,2.703443,4.001064,3.574584,0.992908,1.119309,3228.569231,8394280,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,4,16.524513,4.586901,14.608356,4.785384,3.453122,4.785384,4.515,0.973052,1.059886,3240.404834,12870888,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,8,165.191047,14.502682,50.880518,15.345621,10.764703,15.345621,14.493034,0.80185,1.058827,3380.939431,134246962,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,14,8.420346,3.274312,12.875177,4.611737,1.825851,3.9345,3.257057,0.638313,1.207993,1742.894763,3527619,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,27,5.350081,2.609968,8.95035,3.472719,1.540603,3.472719,2.141342,0.839248,1.621749,2693.986003,3464466,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,29,21.928678,5.283981,17.894555,6.393956,3.429595,6.393956,4.773,0.860559,1.339609,2247.531778,11846740,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,34,26.113889,5.766215,18.345387,6.356088,4.108485,6.356088,5.48926,0.975052,1.157914,3229.843237,20273726,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,4,3.349001,2.064965,8.336306,3.08126,1.086894,3.267738,1.773105,0.605589,1.842947,2022.085714,1627779,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,13,8.303859,3.251584,12.809681,4.59943,1.80541,4.753134,2.812503,0.635936,1.690001,2203.898297,4398981,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,17,17.614499,4.735766,16.976562,4.875195,3.613086,5.44847,4.697567,0.768034,1.159849,2855.817667,12091532,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,20,2.957938,1.940661,9.988097,4.307326,0.686722,3.816026,1.596988,0.372592,2.389515,1768.970464,1257738,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,35,28.002643,5.971103,19.189193,6.910898,4.051954,6.910898,5.237445,0.955643,1.319517,3347.023176,22528813,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,40,26.068127,5.76116,19.210176,6.700286,3.890599,6.700286,5.475353,0.887681,1.223718,3270.702043,20494219,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,64,5.429126,2.629178,8.771247,3.022812,1.796052,3.022812,2.436113,0.886783,1.240834,2662.378544,3474404,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,70,1.139909,1.204731,5.263977,2.085366,0.546623,2.15697,0.885443,0.516954,2.436035,1825.248175,500118,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,79,3.107707,1.989185,8.690914,3.442784,0.902673,3.255386,1.763017,0.517034,1.846486,1963.082999,1466423,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,93,3.715103,2.174906,7.524721,2.807679,1.323194,2.807679,1.904614,0.824518,1.474146,1862.74692,1663433,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,97,5.445767,2.633205,8.741572,3.212932,1.694953,3.212932,2.38859,0.89555,1.345117,2039.896868,2670225,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,142,2.15917,1.658053,5.732193,2.147528,1.005421,2.147528,1.299636,0.825762,1.652407,2335.213873,1211976,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,148,21.728986,5.259867,24.965898,10.392019,2.09093,7.0305,4.745291,0.438082,1.481574,1839.249473,9606400,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,162,1.984439,1.589549,5.457918,2.050365,0.967847,2.050365,1.410705,0.837131,1.453432,1862.071279,888208,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,7,4.601237,2.420429,7.647021,2.598847,1.770492,2.598847,2.384075,0.988781,1.090086,2751.921338,3043625,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,9,2.66672,1.842654,6.495665,2.585031,1.031601,2.585031,1.432739,0.794219,1.804259,1678.349454,1075822,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,10,18.733606,4.883889,17.071732,5.41722,3.458159,5.41722,4.697877,0.807748,1.153121,2666.348656,12006568,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,13,1.922036,1.564357,5.329473,2.156912,0.891105,2.156912,1.123022,0.85036,1.920632,2291.439394,1058645,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,22,17.152711,4.673276,18.202104,6.435884,2.665168,6.182893,4.128806,0.650578,1.497501,1723.193306,7104726,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,25,14.997701,4.369859,16.52573,5.570541,2.692324,5.981524,4.1925,0.690102,1.42672,2071.075173,7466226,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,39,3.527892,2.119399,9.555703,3.865094,0.912757,2.723448,2.113755,0.485512,1.288441,1605.049528,1361082,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,56,3.290758,2.04693,6.516649,2.232493,1.474028,2.232493,1.980202,0.973772,1.127407,2904.403287,2297383,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,63,8.865493,3.359746,11.363069,4.004605,2.213824,4.004605,3.102631,0.862823,1.290713,2391.676208,5096662,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,65,2.550233,1.801959,5.854492,2.073256,1.230062,2.073256,1.676336,0.934999,1.236778,2688.893964,1648292,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,84,3.024502,1.962375,6.776086,2.442234,1.238416,2.442234,1.607211,0.827763,1.519548,2538.248968,1845307,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,22,2.82481,1.896486,6.465991,2.463448,1.146689,2.463448,1.596794,0.849042,1.542746,2373.142857,1611364,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,30,2.558554,1.804897,7.098472,2.543198,1.006038,2.349864,1.789004,0.638079,1.313504,1706.260163,1049350,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,40,1.880433,1.547334,7.381438,3.080235,0.610484,2.268749,1.501747,0.433696,1.51074,1635.090708,739061,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,59,12.372584,3.969038,16.546713,6.313723,1.959634,6.457379,3.450234,0.567867,1.871577,2718.460659,8084702,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,65,2.595996,1.818055,7.187497,2.592337,1.001412,2.866393,1.475005,0.631478,1.94331,1924.524038,1200903,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,86,17.231755,4.684032,18.035292,6.26886,2.748786,6.570576,4.036707,0.665722,1.627707,2275.14365,9423645,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,87,6.078125,2.78189,11.149199,4.087651,1.486948,4.869447,1.518201,0.614458,3.20738,2206.687201,3223970,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,96,2.458708,1.769329,5.803834,2.014903,1.220261,2.014903,1.706386,0.917248,1.180801,2410.07445,1424354,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,97,4.696922,2.445467,8.804522,2.585907,1.816354,2.948037,2.322,0.761398,1.269611,2237.741364,2526410,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,115,8.736525,3.33522,13.770696,5.207746,1.677602,6.321,1.9995,0.578944,3.16129,2749.66381,5774294,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,131,6.194612,2.80842,10.424092,3.378515,1.833531,4.104135,1.968998,0.716387,2.084377,2757.896575,4106508,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,143,5.969959,2.757025,10.865178,3.903012,1.529577,4.397894,2.29929,0.635488,1.912719,2580.195819,3702581,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,182,2.604317,1.820966,6.257212,2.302766,1.130951,2.302766,1.4835,0.835876,1.552252,2389.279553,1495689,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,183,2.745765,1.869764,5.997775,2.088639,1.314619,2.088639,1.781806,0.959164,1.172203,2695.190909,1778826,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,189,5.766107,2.709545,8.79223,3.108036,1.855225,3.108036,2.400064,0.937334,1.29498,3035.37013,4207023,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,191,5.558094,2.660223,9.150437,3.160887,1.758397,3.160887,2.611115,0.834165,1.210551,2510.952096,3354632,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,194,18.067966,4.796337,16.332843,6.117928,2.953282,6.117928,3.8055,0.851129,1.607654,3132.3242,13603684,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,12,6.294458,2.830963,10.361142,3.234585,1.945987,3.528847,2.679891,0.736806,1.316787,2636.520159,3989055,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,14,4.438987,2.377371,8.684768,2.69568,1.646704,3.372195,1.980034,0.739567,1.7031,1691.865042,1805220,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,33,7.625738,3.11599,13.069118,5.013526,1.521033,5.24932,2.578259,0.561047,2.035994,1439.069285,2637814,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,50,7.833751,3.158202,14.754184,6.090966,1.286126,4.483614,3.173852,0.452219,1.412673,1464.554965,2757757,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,52,2.063484,1.620898,7.572833,3.126397,0.66002,3.293776,0.8385,0.452162,3.928177,1288.951613,639320,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,70,4.763486,2.462734,10.639017,4.179888,1.139621,4.902,1.419,0.528849,3.454545,1728.103057,1978678,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,73,7.600777,3.110886,10.835504,4.151523,1.830841,4.151523,2.296284,0.813523,1.807931,2834.91133,5179383,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,94,2.051003,1.615988,6.251066,2.188255,0.937278,2.389751,1.447025,0.659581,1.651492,1393.945233,687215,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,96,2.263176,1.697517,5.422098,2.02837,1.115761,2.02837,1.448406,0.967372,1.400416,1734.097426,943349,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,98,6.577355,2.893881,9.19495,3.377523,1.94739,3.377523,2.521395,0.977603,1.339545,2695.139785,4261016,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,99,7.775507,3.14644,10.519263,3.7926,2.050179,3.7926,2.962924,0.883015,1.28002,2400.34885,4486252,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,101,23.95888,5.523169,20.651698,6.805151,3.520698,7.877204,4.257,0.705935,1.850412,2815.424032,16214027,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,27,5.944997,2.751255,10.340159,3.443779,1.7263,3.367713,2.709,0.698726,1.243157,1566.130861,2238001,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,31,2.313099,1.716138,5.630876,2.014877,1.14801,2.014877,1.552102,0.916753,1.29816,1786.741007,993428,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,34,2.467028,1.77232,6.02745,2.351206,1.049261,2.351206,1.450702,0.853329,1.620737,1706.026981,1011674,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,49,4.850852,2.485215,7.948424,2.81747,1.721705,2.81747,2.390505,0.964863,1.178608,2649.932247,3089821,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,51,12.730365,4.026016,15.526349,5.410101,2.353073,5.200571,3.899747,0.663609,1.333566,2765.567647,8462637,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,66,2.516951,1.790163,7.870637,3.131588,0.80373,2.745404,1.961226,0.510581,1.399841,1556.781818,941853,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,100,2.533592,1.796071,5.875476,2.258255,1.121925,2.258255,1.654935,0.922275,1.364558,1522.01642,926908,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,108,4.759326,2.461658,8.055886,2.893393,1.644895,2.893393,2.307578,0.921571,1.253866,2247.508741,2571150,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,115,4.147769,2.298065,7.653166,2.785555,1.489028,2.785555,2.196328,0.889902,1.268278,1802.378134,1796971,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,117,1.772267,1.502172,6.731573,2.71239,0.653397,2.178165,1.370161,0.49148,1.589715,1554.302817,662133,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,131,3.532052,2.120648,7.640875,2.252101,1.568337,2.822546,1.693815,0.76024,1.666384,1609.932862,1366833,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,5,2.263176,1.697517,5.508577,2.086827,1.084506,2.086827,1.45174,0.937237,1.437466,2958.886029,1609634,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,12,7.263797,3.041143,9.561849,3.130637,2.32023,3.130637,3.0315,0.998366,1.032702,3406.289233,5947381,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,14,14.594157,4.310668,15.756111,4.899123,2.978933,5.482055,3.968595,0.738739,1.381359,3554.443843,12468989,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,50,2.358862,1.733031,5.544397,2.067141,1.141123,2.067141,1.510326,0.964281,1.368673,2651.442681,1503368,µm,CHL
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,3,3.956398,2.244425,7.178805,2.605052,1.518741,2.605052,2.05964,0.964729,1.264809,2936.776025,2792874,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,14,2.521112,1.791641,6.746411,2.255388,1.117817,2.60591,1.50234,0.696076,1.734567,2711.838284,1643374,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,23,2.254856,1.694394,6.003921,2.31048,0.975925,2.31048,1.515415,0.786065,1.524652,2684.472325,1454984,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,25,2.612637,1.823873,6.227537,2.288653,1.141561,2.288653,1.73087,0.846557,1.322256,2631.100318,1652331,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,26,3.382283,2.0752,8.249827,2.995969,1.128945,3.117885,1.637797,0.624497,1.903707,2492.95326,2026771,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,32,2.400464,1.748247,5.803834,2.103281,1.141295,2.103281,1.443807,0.89552,1.45676,2799.308492,1615201,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,36,17.502172,4.720642,15.819061,5.573768,3.140097,5.573768,4.351963,0.878902,1.280748,3207.641074,13494546,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,39,5.204473,2.574207,8.57476,3.045593,1.708854,3.045593,2.447311,0.889493,1.244465,2958.123901,3700613,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,40,15.496931,4.441993,16.424413,5.273645,2.938562,6.552749,3.71213,0.721898,1.765226,3107.408591,11575097,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,41,2.82065,1.895089,6.18557,2.343898,1.203401,2.343898,1.592634,0.926402,1.471711,2879.255162,1952135,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,49,4.917416,2.502209,8.344998,3.040382,1.617368,3.040382,2.266433,0.887349,1.341483,2896.247039,3423364,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,50,3.931436,2.237333,8.482135,2.87235,1.368718,3.481355,1.646427,0.686674,2.114491,2857.626455,2700457,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,53,44.718527,7.545687,28.811446,9.879181,4.526542,10.306326,5.9985,0.676967,1.718151,2615.631501,28115423,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,68,6.673041,2.914855,9.215933,3.016768,2.211983,3.016768,2.893651,0.987313,1.042548,3227.485661,5176887,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,75,0.944377,1.096548,5.430789,2.305835,0.40956,2.532135,0.545464,0.402373,4.64217,1917.330396,435234,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,77,3.423886,2.087924,6.874856,2.45694,1.393557,2.45694,1.81314,0.910336,1.355075,1986.806804,1635142,µm,DAPI-UV
1_R1_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,80,3.3282,2.058542,8.136219,2.933599,1.134511,3.075979,1.734411,0.631792,1.7735,2278.84,1823072,µm,DAPI-UV
