Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_14_.nd2,29,2.471189,1.773814,5.860638,2.129358,1.160532,2.129358,1.548,0.90412,1.375554,3922.136364,2329749,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_14_.nd2,32,10.874894,3.721068,12.147525,4.268713,2.547581,4.268713,3.483264,0.926103,1.225492,4051.268554,10590016,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_14_.nd2,14,10.296619,3.620782,11.592831,4.042783,2.546914,4.042783,3.423763,0.962777,1.180801,3272.011717,8098229,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_14_.nd2,23,2.417105,1.754296,5.616039,2.05041,1.17884,2.05041,1.547845,0.963042,1.324687,2786.173838,1618767,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_15_.nd2,18,4.039603,2.267903,8.697059,3.003617,1.344913,2.946728,2.042844,0.671125,1.442463,3689.890834,3582884,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_15_.nd2,26,4.264256,2.330112,8.446314,2.552609,1.670548,2.654472,2.37747,0.751136,1.116511,3736.994146,3830419,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_15_.nd2,27,4.143609,2.296912,7.438242,2.661212,1.557038,2.661212,2.14578,0.941127,1.240208,4033.975904,4017840,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_15_.nd2,2,3.552853,2.126884,6.761248,2.450355,1.449934,2.450355,1.880175,0.976638,1.303259,3904.548009,3334484,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_15_.nd2,11,2.99122,1.951548,6.874856,2.88542,1.036667,2.88542,1.3545,0.7953,2.130248,3892.657858,2798821,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_16_.nd2,22,25.315121,5.677342,17.966196,5.97915,4.2339,5.97915,5.558629,0.985548,1.075652,4011.217584,24408259,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_16_.nd2,49,2.83313,1.899277,6.594436,2.519854,1.124323,2.519854,1.399456,0.818693,1.800595,3853.349486,2624131,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_16_.nd2,53,5.674581,2.687955,9.051667,3.0424,1.865166,3.0424,2.681994,0.870335,1.13438,3542.678886,4832214,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_16_.nd2,7,24.071207,5.536101,17.58446,5.87495,4.097261,5.87495,5.433067,0.97825,1.081332,3588.624784,20763783,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_16_.nd2,20,4.359942,2.356109,7.897766,2.927042,1.489538,2.927042,1.827472,0.878379,1.601689,3399.219466,3562382,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_16_.nd2,25,2.467028,1.77232,5.68768,2.082886,1.184428,2.082886,1.557843,0.958327,1.337032,3464.571669,2054491,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_17_.nd2,9,7.81295,3.154006,12.95551,4.875147,1.602608,3.741419,3.220988,0.584946,1.161575,3833.479766,7199275,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_17_.nd2,20,2.32142,1.719222,5.761867,2.10341,1.103646,2.10341,1.430997,0.878693,1.469891,3924.12724,2189663,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_17_.nd2,42,7.808789,3.153167,12.562536,4.574089,1.707179,4.200885,3.324382,0.621783,1.263659,2841.600959,5333685,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,15,2.512791,1.788682,6.257212,2.207938,1.138071,2.207938,1.547845,0.8065,1.426459,3145.253311,1899733,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,45,8.570115,3.303303,12.571228,4.286101,1.999513,4.686822,3.061118,0.681461,1.531081,3790.081068,7807567,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,56,6.248696,2.820654,10.808374,3.728064,1.676124,4.077954,2.332733,0.672169,1.748145,3734.13715,5608674,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,57,10.292459,3.62005,13.680617,4.605479,2.234829,4.659848,3.502221,0.691063,1.330541,3685.008488,9116711,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,65,2.00108,1.5962,5.392423,2.088813,0.957999,2.088813,1.271011,0.864782,1.643426,3690.461538,1775112,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,66,25.78939,5.730277,24.026921,9.214755,2.798706,7.286797,4.985095,0.561377,1.461717,3815.507017,23652328,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_18_.nd2,79,3.756706,2.18705,7.307251,2.674093,1.404853,2.674093,1.872403,0.884116,1.428161,3767.870432,3402387,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_18_.nd2,1,2.937136,1.933825,6.206554,2.1686,1.354393,2.1686,1.79855,0.958149,1.205749,2783.473088,1965132,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_18_.nd2,7,3.012021,1.958322,6.206554,2.209628,1.363135,2.209628,1.751878,0.982577,1.261291,3375.803867,2444082,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_18_.nd2,20,15.318041,4.416281,14.193344,5.078749,3.016105,5.078749,4.115319,0.955528,1.234108,3534.613797,13014448,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_18_.nd2,23,2.695842,1.852688,5.824817,2.03731,1.323236,2.03731,1.677,0.998481,1.214854,3085.780864,1999586,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,5,3.311559,2.053389,7.712516,2.565407,1.290852,2.92065,1.797731,0.699601,1.624631,2450.08794,1950270,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,6,2.608477,1.82242,6.0904,2.10408,1.239723,2.10408,1.767577,0.883701,1.190375,2616.641148,1640634,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,9,4.892454,2.49585,13.536279,5.945217,0.822923,6.312789,1.210536,0.335535,5.214871,2562.662415,3013691,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,10,13.383524,4.128006,14.802297,4.258002,3.143147,5.481597,3.879623,0.767577,1.41292,3458.695679,11126624,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,25,15.093387,4.383777,13.889395,4.709151,3.205118,4.709151,4.1925,0.983173,1.123232,3554.953969,12897373,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,35,6.502471,2.87736,11.694147,4.353431,1.493643,4.103,2.827183,0.597518,1.451268,2043.814459,3194482,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,36,7.688142,3.128713,10.384671,3.556736,2.161572,3.556736,2.983699,0.895872,1.192056,3011.23539,5564763,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_19_.nd2,43,1.747305,1.491556,5.28496,2.004757,0.87158,2.004757,1.2255,0.786131,1.635868,2158.542857,906588,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,1,3.373963,2.072646,6.889694,2.41181,1.398934,2.41181,1.775659,0.893203,1.358262,2955.260173,2396716,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,4,3.349001,2.064965,7.08618,2.807679,1.192801,2.807679,1.60743,0.838109,1.746688,2164.371429,1742319,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,5,4.15609,2.300369,8.621818,2.855379,1.45553,3.416397,1.478559,0.702582,2.310626,2143.386386,2141243,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,6,13.275358,4.111291,13.212401,4.465728,2.972719,4.465728,4.031444,0.955636,1.107724,3064.254466,9778036,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,7,3.893994,2.226654,8.16844,2.567676,1.516544,3.41672,1.387253,0.733376,2.462939,2171.570513,2032590,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_19_.nd2,11,10.65024,3.682432,11.736114,4.09853,2.598551,4.09853,3.354,0.971674,1.221983,1976.24375,5059184,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_20_.nd2,3,5.137909,2.557692,8.201715,2.972934,1.728228,2.972934,2.34791,0.959814,1.266205,3777.011336,4664609,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_20_.nd2,4,3.98968,2.253845,7.897766,2.92821,1.362498,2.92821,2.0138,0.803784,1.454072,2916.812304,2797223,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_20_.nd2,11,1.48937,1.377071,4.867403,2.026074,0.735101,2.026074,1.0965,0.789983,1.847765,3306.874302,1183861,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_20_.nd2,14,2.970419,1.94475,7.071343,2.161314,1.374358,2.329147,1.759502,0.746489,1.323753,2815.004202,2009913,µm,DAPI-UV
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_20_.nd2,5,2.483669,1.778287,5.711209,2.114084,1.17482,2.114084,1.478521,0.956858,1.429865,1573.737018,939521,µm,CHL
1_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_20_.nd2,9,5.287678,2.594702,8.338852,3.040195,1.739256,3.040195,2.362899,0.95557,1.286637,1501.68214,1908638,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,2,11.411566,3.811779,15.135921,5.488955,2.079005,5.52369,3.1605,0.625947,1.747727,2491.985782,6835517,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,36,2.799848,1.888088,6.170733,2.211808,1.265864,2.211808,1.629296,0.923998,1.357524,3003.096582,2021084,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,45,2.616797,1.825325,5.80998,2.172541,1.204487,2.172541,1.6125,0.974161,1.347312,2987.235294,1878971,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,61,2.99122,1.951548,6.257212,2.31048,1.294631,2.31048,1.706528,0.960056,1.353907,2917.420028,2097625,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,80,4.946537,2.509607,7.89162,2.695887,1.834846,2.695887,2.390505,0.998111,1.127748,3128.797309,3720140,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_1_.nd2,140,2.138368,1.650047,5.270123,2.004138,1.066977,2.004138,1.419,0.9675,1.412359,2872.410506,1476419,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_1_.nd2,5,3.66518,2.160244,6.811906,2.246619,1.631421,2.246619,2.117045,0.992585,1.061205,3251.150965,2864264,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_1_.nd2,21,2.371342,1.73761,5.544397,2.088639,1.135353,2.088639,1.524058,0.969383,1.370446,2800.517544,1596295,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_1_.nd2,26,10.413106,3.641206,11.592831,3.933939,2.646992,3.933939,3.442817,0.973669,1.142651,3473.787455,8694890,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_2_.nd2,10,3.049463,1.970456,6.221391,2.246619,1.357357,2.246619,1.752123,0.990053,1.282227,3794.833561,2781613,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_2_.nd2,53,4.959018,2.512771,8.986171,2.543084,1.950002,3.631872,2.064,0.771714,1.759628,3825.111577,4559533,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_2_.nd2,58,1.951157,1.576163,5.401114,2.037271,0.957731,2.037271,1.401114,0.840496,1.454037,3263.701493,1530676,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_2_.nd2,68,4.16025,2.30152,8.905838,3.119136,1.333783,3.557201,1.956085,0.659143,1.818531,3321.495,3321495,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_2_.nd2,101,1.277197,1.275217,5.586364,2.217121,0.576061,2.253959,0.9675,0.514291,2.329673,3115.81759,956556,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_2_.nd2,11,3.124348,1.994503,7.322088,2.306404,1.354641,3.001262,1.38964,0.732317,2.159742,2558.146471,1921168,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_2_.nd2,13,3.211713,2.022197,6.472136,2.378612,1.350247,2.378612,1.668415,0.963499,1.425671,3375.053109,2605541,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,8,2.82897,1.897882,6.883548,2.084867,1.356906,2.585031,1.662436,0.750263,1.554966,3753.669118,2552495,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,19,18.546395,4.859424,15.329862,5.187084,3.575496,5.187084,4.604062,0.991729,1.126632,3887.333109,17329731,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,30,3.719264,2.176123,7.11331,2.656936,1.399832,2.656936,1.806,0.923684,1.471171,3795.276286,3392977,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,31,3.036983,1.96642,6.898385,2.661147,1.14123,2.661147,1.699962,0.801968,1.565416,3725.706849,2719766,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,66,3.369803,2.071368,7.157822,2.470711,1.3639,2.470711,2.064,0.826518,1.19705,3538.085185,2865849,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,67,5.932517,2.748366,9.325941,3.521132,1.684832,3.521132,2.331333,0.857163,1.510351,3739.702665,5332816,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,73,4.505551,2.39513,8.228844,3.409218,1.321579,3.409218,1.723543,0.836142,1.978029,3810.2253,4126474,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,91,4.576275,2.413855,8.353689,2.863026,1.598405,2.863026,2.414306,0.824072,1.185859,3771.090909,4148200,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,104,3.049463,1.970456,7.336926,2.395428,1.273035,2.299638,1.935,0.711877,1.188443,3671.911323,2691511,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,107,2.051003,1.615988,6.128766,2.076809,0.987574,2.520408,1.080891,0.686167,2.331788,3689.555781,1818951,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,113,2.525272,1.793119,5.997775,2.22783,1.133512,2.22783,1.548,0.88214,1.439167,3590.385502,2179364,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_3_.nd2,122,22.590158,5.363085,19.237306,5.543808,4.074845,7.186164,4.75721,0.76708,1.510584,3894.990608,21149799,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,5,12.692923,4.020091,12.708365,4.345939,2.92064,4.345939,3.717703,0.987625,1.168985,3423.452966,10444955,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,15,3.369803,2.071368,6.839035,2.536546,1.3285,2.536546,1.7415,0.905367,1.45653,3186.928395,2581412,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,20,3.369803,2.071368,6.537632,2.24669,1.499897,2.24669,1.9995,0.990771,1.123626,2965.907407,2402385,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,28,7.475969,3.085239,9.91391,3.635162,2.056571,3.635162,2.632232,0.955845,1.381019,3214.084029,5775709,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,33,3.710943,2.173688,7.005847,2.545428,1.457886,2.545428,1.935,0.950108,1.315467,3254.974215,2903437,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,45,2.392144,1.745214,6.415332,2.028258,1.179408,2.089626,1.79775,0.730397,1.162356,2076.005217,1193703,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_3_.nd2,53,12.073046,3.920699,13.737421,5.017874,2.406008,5.017874,3.309785,0.803926,1.516072,3333.026533,9672443,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_4_.nd2,33,2.620957,1.826775,7.840962,3.065494,0.854987,2.784852,1.512228,0.535712,1.841555,2883.469841,1816586,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_4_.nd2,43,3.195072,2.016951,7.381438,2.303922,1.386797,2.756833,1.723711,0.7369,1.599359,3518.604167,2702288,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_4_.nd2,72,3.66102,2.159017,6.984864,2.696745,1.35757,2.696745,1.760515,0.942966,1.531794,3663.9125,3224243,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_4_.nd2,5,3.690142,2.167587,6.883548,2.264853,1.629307,2.264853,2.175508,0.978652,1.041069,3071.183766,2724140,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_4_.nd2,13,6.094766,2.785695,8.878709,3.160868,1.928194,3.160868,2.481721,0.971555,1.273659,3428.572014,5022858,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,4,3.777507,2.193096,6.940352,2.411945,1.566166,2.411945,1.997578,0.98549,1.207435,3443.807269,3126977,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,9,10.562875,3.667297,11.613814,3.880513,2.72203,3.880513,3.5475,0.984107,1.093873,3689.565971,9367808,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,49,2.887214,1.91732,8.115236,3.137345,0.920273,3.377523,1.347889,0.550917,2.505788,3357.855908,2330352,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,62,2.217413,1.680267,5.753176,2.082886,1.064587,2.082886,1.60743,0.841863,1.295786,3301.812383,1759866,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,72,2.442067,1.763331,6.465991,2.030017,1.202979,2.227153,1.78894,0.734002,1.244957,2839.502555,1666788,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,78,4.759326,2.461658,10.319176,3.956751,1.202837,3.616696,2.246019,0.561649,1.610269,2971.486888,3399381,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,144,4.072885,2.277226,7.587671,2.81965,1.444465,2.81965,1.8705,0.888986,1.507431,3452.18999,3379694,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,1,4.709403,2.448714,7.805141,2.752467,1.710976,2.752467,2.231081,0.971436,1.233692,3649.792403,4131565,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,2,3.99384,2.25502,7.301105,2.568919,1.554677,2.568919,2.088813,0.941507,1.229846,3447.448958,3309551,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,5,6.336061,2.840303,9.403728,3.229534,1.961912,3.229534,2.589288,0.900387,1.247267,3760.128037,5726675,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,6,3.565334,2.130616,8.267211,2.907242,1.226363,3.367519,1.432487,0.655529,2.35082,3652.53909,3130226,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,11,4.052084,2.271403,7.796449,2.781111,1.457002,2.781111,1.934213,0.837712,1.437851,3733.570842,3636498,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,1,1.934516,1.569427,5.091019,2.038052,0.949199,2.038052,1.204699,0.937935,1.691752,3528.182796,1640605,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,67,4.422346,2.372911,7.712516,2.905054,1.522294,2.905054,1.934581,0.934266,1.501645,3643.330198,3872860,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,69,3.98552,2.25267,7.89162,2.858189,1.394422,2.858189,2.064,0.804197,1.384781,3382.909186,3240827,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,83,1.639139,1.444651,5.055199,2.064858,0.793826,2.064858,1.104891,0.806026,1.868833,3124.241117,1230951,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,1,3.249155,2.03395,6.516649,2.500394,1.299457,2.500394,1.660778,0.961461,1.505556,3673.208707,2868776,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,13,7.567495,3.104067,9.916456,3.569172,2.120238,3.569172,2.61879,0.96705,1.362909,3729.047279,6783137,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,14,2.978739,1.947472,6.826744,2.399916,1.241185,2.399916,1.977235,0.803184,1.213774,3081.372905,2206263,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,2,1.876273,1.545621,5.118148,2.051248,0.914698,2.051248,1.3545,0.900078,1.514395,3208.831486,1447183,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,5,9.918036,3.553595,13.815208,4.871798,2.035806,4.997492,2.967,0.653011,1.684359,3633.528523,8662332,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,59,4.522192,2.399549,8.288194,3.416855,1.323495,3.416855,1.806697,0.827254,1.891217,3699.634775,4021503,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,76,3.349001,2.064965,7.438242,2.189658,1.529464,2.838387,1.88896,0.760649,1.502619,3650.099379,2938330,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,1,7.904475,3.172427,11.503806,3.481445,2.270458,4.32806,2.7735,0.750585,1.560505,3653.910526,6942430,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,4,5.849311,2.729024,9.275283,3.747456,1.560875,3.747456,1.950609,0.854398,1.921173,3712.054765,5219149,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,22,2.558554,1.804897,5.875476,2.004247,1.276566,2.004247,1.750736,0.931362,1.144802,3418.081301,2102120,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,43,3.344841,2.063682,6.782231,2.464551,1.35718,2.464551,1.8705,0.913777,1.31759,3556.982587,2859814,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,53,6.935137,2.971547,10.945512,3.479767,1.992989,3.556104,2.880254,0.727433,1.23465,3658.515897,6098746,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,54,6.082286,2.782841,11.130761,4.071519,1.493861,4.940926,1.8705,0.616917,2.6415,3719.997264,5438636,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,64,21.641621,5.249283,17.572168,6.167406,3.509031,6.167406,4.471366,0.880742,1.379311,3845.140138,20002419,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,72,3.074425,1.978504,6.358528,2.258255,1.361416,2.258255,1.824318,0.955566,1.237862,3724.303112,2752260,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,85,2.845611,1.903456,7.056506,2.280393,1.24786,2.401341,1.934871,0.718135,1.241086,3574.045322,2444647,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,92,1.797228,1.512713,6.164587,2.301348,0.780946,2.434088,1.209981,0.594299,2.011674,3539.393519,1529018,µm,DAPI-UV
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,5,6.381824,2.850542,10.361142,3.162785,2.017786,3.537825,2.652059,0.747032,1.333992,3515.30704,5392481,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,6,8.14577,3.220484,11.512498,3.24938,2.506869,4.899794,2.100997,0.77233,2.332128,3608.158325,7064774,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,9,18.567196,4.862148,15.684469,5.561532,3.338504,5.561532,4.285567,0.948455,1.297735,3754.69572,16757207,µm,CHL
1_R4_Final_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,10,4.563794,2.410561,7.718662,2.681878,1.701716,2.681878,2.262576,0.962613,1.18532,3581.270738,3928654,µm,CHL
